entrezgene,FDRPval_m1m2,FDRPval_m2m2a,FDRPval_m7m8,FDRPval_m8m8a,FDRPval_busted
396128,1,1,1,1,1
416516,1,1,4.1310701205049e-8,0.291015331231134,1
416491,1,1,1,0.754524372383987,6.4673686912532935e-6
419124,1,1,1,0.455330875849718,0.7918493160309817
417225,1,1,0.144510594036618,0.44043082431678,0
414741,1.20234703998155e-4,1.94169373726224e-5,0,1.24462205112597e-9,0
424867,1,1,0.0653938966194731,0.719153615818604,0.08419376030375576
424605,1,1,3.59535459248696e-5,0.173888119944574,0.1927206194203918
422964,1,1,1,1,1
423365,1,1,1.04493130074627e-5,0.0667452840174309,2.0218427340089735e-4
418477,1,1,4.4662650474975e-4,0.0269626548176468,0.35308146079976127
373965,0.00144628173791201,2.64416302021066e-4,0,4.50274552251103e-11,1.8815182360012457e-15
770827,0.834464118949613,0.304034083604272,3.91932816384653e-6,0.0187508942721364,1.6251933231005267e-6
423165,0.00680699056120407,0.00137326994598275,9.1093902764207e-10,3.91533513519881e-5,0
396451,1,1,0.706650894960585,0.1211565306476,0.020116630225324904
418173,1,1,0.00116436064908531,0.0542606808876389,0.010533575614451384
417992,1,1,1.7654640275607e-4,0.0866392977550232,4.766704587194599e-16
422273,1,1,5.35917290985952e-8,0.602488544527645,1
416857,0.00157811719173416,2.89966525163906e-4,0,1.51999635350581e-7,1
396225,0.00265523633697981,5.03167240410994e-4,0,2.44247237358777e-7,2.771964027161957e-5
101751663,0,0,0,0,1.9665145168555836e-6
426039,1,1,2.08168120478242e-5,0.428964214013003,0.9276439898159066
424106,0.100821208984814,0.025892082013503,1.04005104169933e-7,1.32362356812158e-4,0.008577754254856781
NA,1,1,0.0159804773705253,0.548799338898547,1
417982,0.170235308018302,0.0466341687028974,3.94364303418125e-5,1.81728700671155e-4,0.8832466733274957
396521,1,1,1.44743594061792e-5,0.553147219120543,0.11293677076377144
NA,1,1,1,1,1
548626,1,1,0.641121585320331,0.52064237672694,0.06407266952107937
417413,1,1,0.0129827698024486,1,3.0206605367113223e-6
423310,1,1,8.18608078154457e-5,0.00731081987396753,3.422305583123944e-6
416333,1,1,1,0.0920332446507387,0.014241290294858194
419205,4.8399705605282e-7,6.43145258520415e-8,0,4.63408189709258e-15,0.03598193848846648
415644,0.0320647833501231,0.00731854981121658,5.69701551665069e-8,1.42210722925767e-5,0.10660550388748737
395333,1,1,3.30631890791186e-5,0.119874891466869,4.766704587194599e-16
416006,1,1,1.65005590248306e-4,1,0.0015087944710119123
419570,1,1,1.89587801464146e-4,0.725031930526531,1.8778854789506128e-8
419256,1,1,1,0.559276886387563,0.3542293788576697
425019,0.0215278814395327,0.00474362356348654,9.1260332624188e-13,1.53580497282279e-5,0
424041,1,0.56266688307436,7.99731589218819e-6,0.0136523982559952,0
421274,1,1,6.70403170171766e-12,2.07394109487564e-7,2.396740507476996e-5
396256,1,1,0.2278801031835,0.559276886387563,0.10229666327304243
418540,1,1,3.8430663449796e-5,0.0904395567845531,4.9343009802498424e-5
428893,5.61730982218529e-10,6.32405417168018e-11,0,0,0.0026153300271989006
420072,1,1,1,0.253377381259101,0
425610,1,1,1,0.838122354186541,1
415960,1,1,0.524216427810105,0.590306616135824,1
421837,0.0185472827694834,0.00403633178097572,2.37344251446541e-12,9.77073429076251e-6,4.42332901888716e-9
427163,1,1,0.00198866957870588,0.838274246850276,4.998743219156773e-7
395107,1,1,6.92686672933679e-6,0.526346951272139,2.147837544475452e-6
420607,1,1,1,0.577056756008908,0
417477,1,1,0.144981645607063,0.561131063147241,1
421292,0,0,0,0,0
415522,1,1,4.64167137102853e-5,0.129987139337841,0.29018125896697555
418759,1,1,1,0.252407717346505,0.07839696689849499
423249,1,1,8.6184628862098e-7,0.257324790871885,1
414804,0.42108199722616,0.132726763579475,4.73580556973778e-12,1.34438183646442e-5,0.0012541670057077874
395487,0.404072226966284,0.126429755820117,0,0.00238232240069549,2.7774252050035073e-6
772215,1,1,0.0245659473932129,0.893032426496136,0.6590856137585195
419441,1,1,1,0.767149217332545,1
423335,1,1,1,1,1
415677,1,1,1.65958880177933e-7,1,0.43686296167482985
420338,1,1,8.20015986633179e-4,0.0511223845647369,0.58977098972322
418389,1,1,1,0.71196511062707,1
395819,1,1,1,0.757557192389812,1
428523,1,1,0.938358121688888,0.625127391428414,0.30971867759675675
771055,1,1,0.502158347334211,1,0.7072256458034453
427002,1,1,0.0639538989373777,0.292898757443231,1
427985,3.37406293677761e-6,4.75989004715414e-7,2.09587989567597e-15,9.4703909996604e-14,0.0025105788894015514
421829,1,1,0.280231110021679,1,1
421841,1,1,0.00662309033841476,0.200188770608563,1
424047,1,1,1,1,0
421363,0.104593618704928,0.0269742571663149,8.28288199397827e-11,1.46180636272226e-4,0.21232120272854718
421298,1,1,1,0.967020845558804,1
417734,1,1,2.27871337087084e-4,1,1
771031,1,1,1.4780589689612e-6,0.585909826193216,0.18262613605583444
422187,1,1,1,0.0863556805457653,1
395630,1,1,0.00613296493890177,0.856955725272739,0.19515871230018672
417681,0,0,0,0,6.420594466474384e-5
771718,1,1,1,1,0.08930104520784272
418058,1,1,0.332885791751386,0.202736820506834,1.62773054137664e-4
420938,0.781892684713485,0.280638495764692,3.26614767862698e-13,0.0290881275432094,0.00522892935886876
415431,1,1,4.17243052344359e-6,0.0145000680642449,0.03899808994502679
424949,1,1,0.365288505387991,1,0.011480856566405222
396062,0,0,0,0,9.475477329804981e-16
422640,1,1,2.86718328561466e-7,0.493377626190604,0.004440488033001928
422339,1,1,3.55032921615234e-6,1,0.6503202418886105
425204,0,0,0,0,6.763466032191409e-11
422014,0.123395690939426,0.0324494681523344,3.76630695644591e-5,1.1573575843487e-4,7.989521374085718e-4
418100,0,0,0,0,0
417190,1,1,1,0.678626444712375,1
421028,1.36191454394872e-4,2.21135930178927e-5,0,5.9346912904352e-11,1
424954,1,1,1,0.33721319216742,1
418865,1,1,0.286599330138826,1,0.0246704780133576
424293,9.35904061513706e-6,1.36682865612422e-6,4.31793281163801e-14,1.49592828070806e-12,0.001515998099160617
769855,1,1,0.00505812750564469,0.228604811633415,1
NA,0.284617859827887,0.0839867381160021,3.47771186374791e-11,0.00112888947889536,0.00831773879806957
418891,1,1,1.55407587863822e-7,0.921702267370145,1
769122,1,1,4.10755309467226e-6,0.447208569604604,0.7285549764894602
422572,1,1,1,1,1.54178924303129e-5
426985,1,1,1,0.397605394034588,0.16200559163602893
422663,1,1,1.26653920845463e-13,0.0876398321253484,1
416446,1,1,0.00887780655590449,0.0326257238200206,1.3619160041024791e-5
424649,0.303371293767378,0.0905003874868261,5.40838474102067e-12,0.359455618040899,1
101750971,3.60886657744485e-15,0,0,0,0.15028094330977673
415931,1,1,1.48126257980712e-12,0.13998685778116,1
420267,0.0711663092814472,0.0175857541538253,2.07324366850765e-9,2.1502064146936e-5,6.735340790892133e-4
422219,0.129290770539901,0.0341915602571098,7.86089931941881e-10,2.68224807633649e-5,0.001018278149374382
770279,1,1,1,0.120958130621534,1
428366,1,1,0.0327577212299403,0.887484257293086,0.004876895552729606
421032,1,1,0.0147815430390797,1,1
419597,1,1,0.399435793897588,1,1
419588,1,1,0.00283733802205129,0.502478750755285,0.18226567093732177
427620,1,1,0.362329366363277,0.876907460464496,1
101751830,0.247225880235083,0.0713677915808264,6.45822665899956e-4,0.00115473123971423,0.5144570754918742
771271,1,1,1,1,6.943614608828635e-4
422726,1,1,1,1,1
418660,1,1,4.48563779776255e-4,0.417305901648833,0.3853222559029153
423352,1,1,1,0.738403830361409,0.015036707010047633
769076,1,1,2.09581585427319e-6,1,1.1510932040584607e-9
NA,1,1,0.0645015040348353,0.0997393420341593,2.6216369561444044e-4
417999,1,1,6.66877560363529e-6,0.0940176665728881,1
421623,1.14159540570585e-4,1.83943805260907e-5,2.58380126116668e-13,7.21969346969264e-8,3.08474743579709e-10
422630,1,1,2.00895891221272e-6,0.705751117572952,1
770128,1,1,1.50285196240123e-4,0.0184342718045313,0.09650437997241329
415306,3.6059320420313e-5,5.53768506452523e-6,0,5.31286023443008e-11,0
101747844,0.0115636736568974,0.00242273464102057,9.24301948782745e-9,1.39822596736194e-4,0.4426938630914211
428975,1,1,0.433588660995959,0.581333129481092,0
416600,1,1,7.18323240040847e-16,0.00333336875269605,1.4266384451881378e-4
771794,1,1,0.732832434569194,1,0.8184439133994309
415532,5.8962531639727e-5,9.23670120659471e-6,5.12693554176429e-13,8.49407120591159e-8,0.1945800999455673
416621,1,1,0.00418520527295956,0.404279419090558,0.003654019320857036
395115,1,1,5.06467118755791e-8,0.0603875279629641,0.13928712266676185
770964,1,1,0.647747627702049,1,0.03554557569222145
395219,1,1,1,1,0.41019820720069367
396518,0,0,0,0,5.984903533340413e-9
423742,1,1,5.90996070604926e-8,0.00733691472536678,1.5370926007066599e-4
416909,1,1,1.22523106872054e-8,0.072840217990773,0.06930210932739965
428618,1,1,0.00301905870905716,0.240815171461122,0.21236041342955442
415929,1,1,1,0.0321633137092124,1.1147596390520545e-6
427947,1,0.415859545680369,1.38414162514265e-8,0.0214078971319365,4.766704587194599e-16
416170,1,1,0.00139941578903309,1,4.610223275835239e-7
420850,0.180282953066078,0.0497728983082233,3.10705503911767e-4,0.0899633581625811,6.897329297472978e-6
418470,1,1,2.09141013370129e-4,1,1
427258,1,1,1,1,0.02279777111284088
415716,0.290686328255634,0.0860832893762988,1.45661516651625e-7,0.00171593219851548,0.094747975759479
423464,1,1,1,0.262529547339331,0.24083173964580767
418321,1,1,0,5.94001556222122e-5,1
NA,0.00460755464543708,9.0539695778231e-4,0,5.78608347845167e-10,0.053201878000311745
424516,1,1,1.01784246890097e-6,0.70361429435775,1
420829,1,1,7.13556556697162e-5,0.86466287745502,1
NA,1,1,1.16197051845064e-5,0.123165186375726,0.6828533937641075
424810,1,1,0.00875018262084133,0.0585374651153204,1
100857353,1.05957451189677e-4,1.70171695335049e-5,0,1.10222008530304e-11,0.4238715669089573
396307,0,0,0,0,1.0845262561861652e-8
416996,0.969042214208506,0.367027875997947,7.18323240040847e-16,0.0078424025346174,0.06520842741191908
395390,1,1,2.14560395200134e-6,1,1
417456,1,1,0.0760767114740829,0.114066911442668,0.01081371161050184
419856,1,0.900568881037584,0.00678285753335042,0.0189056470998416,0.002181784743208098
769661,1,1,1,0.225925683042434,0.04350372048141651
422241,1,1,0.00356052482967311,0.128323362301544,1
429092,1,1,0.0337569601742839,0.399952180943024,0.3013144474779227
422105,1,1,0.670914307724214,1,7.876848245976987e-4
101748451,0.0492567944250526,0.011720744796917,1.84743356415298e-9,4.45754015501559e-7,0.685361550131682
396080,1,1,0.0170073262924806,0.436992497213353,0.9001887318372183
418601,1,1,1,0.756977643736864,1
423961,1,1,3.35563357960853e-8,0.0877615076151957,6.743676027247623e-4
419036,1,1,1,0.0217107517279224,1
415384,7.85990925107988e-4,1.38876881157889e-4,0,5.22465791560577e-14,0.42557692021026516
101750621,0.0115189771970606,0.00241244267269842,1.22528340599548e-7,6.68115105651707e-6,0.03233613599778387
423226,0.0245974529971891,0.00548344341011953,2.05611247133874e-14,2.51481538544406e-6,1
428446,1,1,1,1,1
422809,1,1,1,0.46030523772453,0.7706031761046759
417795,4.26863868729715e-4,7.3078379734089e-5,0,5.43479210697496e-10,1
420717,1,1,0.783636889236298,1,0.9530727181355506
421745,1,1,0,1.53948043190448e-4,1
421466,1,1,0.578226630210501,1,1
423164,0.0288321310070479,0.00652033374761059,3.76679912511965e-12,7.32543572418454e-6,1
395883,1,1,0.00492481250334349,0.00595032001321246,0.03472184645817157
100857862,1,1,1,0.309039667045118,0.05392207713432631
417758,1,1,2.46473629553653e-4,1,1
424852,1,1,0.0505281063173227,0.30900166872375,0.1809108031762939
418634,1,1,1,0.88359332309968,1
420187,1,1,1,1,8.064251490180715e-7
396141,1,1,2.19979403204294e-4,0.0682304101832231,1
424063,1,1,0.0505281063173227,0.142373204973965,1
424868,1,1,1.77462299475462e-6,1,0.019352925797967428
373956,2.60965752752545e-7,3.4077568522525e-8,0,1.35494170434619e-9,0
421605,1,1,1,1,0.12244600062275533
417815,1,1,0.00459895357293415,0.843849991739177,1
418651,1,1,0,4.27122155534859e-10,0.43462409022731335
415750,1,1,7.08929098936688e-6,1,1
396257,1,1,0.00328681691518631,0.0342382185273412,1
417863,1,1,3.37267742917487e-6,0.690234104564649,0.0603931261709143
416597,1,1,0.0106054277288562,1,1
418443,2.04290555556847e-8,2.49744749259205e-9,0,1.59605207708901e-15,0.1708874902890338
395274,0,0,0,0,0
427001,1,1,3.30247391401297e-5,0.00351517197780471,0.2858018222391697
427539,1,1,0.0197844538283542,0.650084296374317,1
418059,1,1,0.115695559953243,1,0.5560550113042553
417922,1,1,0.0199438765001336,0.253840768666736,1
421224,1,1,2.11382349635591e-4,0.109019311601988,1
416275,1,1,0.0250965387758374,1,0.11894971078753548
420465,0.0262264323193753,0.00588177534070794,1.9122075221607e-5,8.23481819188837e-6,0
424660,0.00623510415349823,0.00125022264800481,9.89521828019952e-12,9.19223049569851e-4,1.9085892240401787e-10
423482,1,1,5.24729304213154e-12,1,0.10131349819581856
414336,1,1,0.443948402934229,0.504656970414121,1
423082,1,1,0.00112340619628216,0.965899082766006,0.012409627836705439
101749232,1,1,0.0186390875839787,0.253848985309708,1
428689,1,1,1.2854677331368e-4,0.0740521962517735,0.1274000175124101
416189,1,1,1,0.636823229056239,0.37723247265431775
396543,1,1,1.4533385441843e-8,0.227154696961985,0.0015759335644347854
416169,0.042740941302454503,0.0100312631617708,1.39882514129266e-10,7.47087590261817e-7,0.026515200086238404
427865,1,1,0.391464211528923,0.390149067633257,0.0056442322354660806
416280,1,1,7.7473364539261e-5,0.0781406565098793,8.062971859304393e-4
419929,1,1,0.0441385539039579,1,1
422548,0,0,0,0,3.152929595956685e-11
417319,1,1,0.00260286997873905,0.525424596303326,0.08483444054208014
416000,1,1,1,1,5.8646377937902065e-8
427662,1,1,1,1,1
770254,1,1,1,1,1.635353367450861e-8
100858471,1,1,1,1,0.2206521395816993
419869,1,1,2.79124059006115e-14,2.32414109834344e-10,0.001351649467872235
424744,1,1,1,1,1
418022,1,1,3.50903624712359e-11,0.801039347073572,1
417006,1,1,0.0126596910908776,0.222586736480518,1
418281,1,1,1,1,9.115117943628304e-13
423748,1,1,7.22100992370757e-7,1,0.5180970360198044
429064,1,1,1.1776630542747e-4,1,0.0042281414678094
422919,1,1,6.8659887051807e-5,0.622885747658121,0
771427,1,1,0.00933371739317321,0.0302092361494668,6.095175117912324e-4
428251,1,1,5.59905101143847e-7,0.577881788911105,0.05338696625263043
418342,1,1,3.40134587230765e-4,0.553896318236003,2.5315700955657565e-12
420555,0.0586692597540925,0.01421171092846,4.52284718071844e-5,3.05776009529247e-5,0.5543562859771544
101749218,1,1,0.00823630779283457,0.728852142172528,0.013926488273161867
417268,0.901516696380476,0.334724083224723,0.00553965215946003,0.0448105061651594,2.864680549838324e-5
428452,0,0,0,0,0.04039782469462492
422979,1,1,0.149764882660721,1,1
424272,1.98691025141659e-12,2.02799880523698e-13,0,0,0.005222868643155412
420459,0.412413690557078,0.129477193043271,2.84380463587157e-9,0.233134417015807,0.030436416632720557
418422,1,1,0.00189824848388892,1,1
395121,0,0,0,0,0
415770,1,1,1.36886972644552e-5,0.574907394754063,0.6678333123538224
416581,1,1,1,0.866494237877977,1
427437,1,0.411657087447266,3.50164490231568e-4,7.14581792545527e-4,1
421446,0.0141352435681843,0.00300560227392756,4.96473968211205e-8,1.84956669545827e-7,0.6147869692702602
101749169,1,1,2.77283529579879e-4,0.0588979613538797,1
421849,1,1,1.29311404888764e-11,8.4199792235495e-5,6.214270511434066e-7
426852,0.0884736614997797,0.0223777284020514,2.12738188044574e-12,7.26813174827785e-5,0.252214735917003
423588,1,1,1,0.505257039847487,1
423485,1,1,8.77917762254627e-13,1.68170549939526e-6,1
418859,1,1,1,1,1
395362,0,0,0,0,6.294415283355708e-9
426937,0.465040468779446,1,1,0.768223863926953,0.018508200488896877
418631,0.102104705647984,0.026259099871478,3.57833914933154e-6,7.48818380927526e-5,1
419107,0.862672806022684,0.316851221224697,1.37454035603441e-8,4.69180473400808e-4,0.5876279301566724
422353,4.9017888791685e-11,5.26187598294245e-12,0,0,6.026452167331459e-4
415332,1,1,1,0.61056476614538,1
429810,1,1,2.26539883110465e-12,0.0355478222077804,0.030652859298938066
395498,1,1,0.0197899522030454,1,0.022412087272465925
415866,1,1,0.0267549881965131,0.278695587773008,1.3415245546799387e-4
418298,1,1,0.0655363473478971,0.201098489715489,1
424662,1,1,1,1,0.049676414271327685
424299,1,1,1,1,1
415573,1,1,1,0.54670061787508,0.26609214014337285
769532,2.31056150803823e-6,3.22004195017734e-7,0,4.63408189709258e-15,1.984167657644138e-6
422141,1,1,1,0.397677770606355,1
771662,0.71774437649964,0.252433792161915,5.75252948911299e-4,0.00182418697958184,0.29701618619385745
427365,1,0.478931290312304,2.10236109425669e-12,0.0219531945857111,1
421062,1,1,2.86260382631532e-13,0.607667742732331,3.052844983897396e-4
416630,1,1,1,0.768267045914211,0.4196353995786051
424859,0.0245634368076178,0.00547503539339887,6.23506280545199e-12,2.21866282387024e-7,0.07289473170784473
396330,1,1,9.22224958199119e-4,0.029689578174583,1.289629909351196e-6
426857,1,1,1.25107964307114e-14,1,3.0223230768484202e-05
418641,1,1,1,0.594203474996639,0.0015199687937659074
419318,1,1,3.90169858313032e-4,1,0.16108635519587206
769278,1.90658192338951e-6,2.64094365349439e-7,7.18323240040847e-16,4.50025986292739e-11,0.008087487698057262
420013,1,0.462655156531551,8.76418349715374e-5,0.00925817933015919,0.02621252228617792
423827,0.00546031116718881,0.00108485538002548,0,9.192873042317e-11,1.0899608543920814e-4
419316,1,1,0.0034116304733755,1,0.026467625647452225
769715,1,1,4.04421043416458e-8,4.70184272872652e-4,2.027315826462582e-9
427674,1,1,1,0.540919288078346,1
424758,1,1,0.0131441622173156,0.358674717449845,1
417449,1,1,1.9030795827032e-6,0.022089211249693,0.022901361922524496
420841,1,1,3.45193773183956e-6,1,1
769637,1,1,1,1,1
427863,1,1,5.46839638423039e-7,1,0.0841531251530554
419456,1,1,7.67808414094899e-7,0.944810638285168,1
416821,1,1,1,1,0.612179666703907
NA,0.0267811896186611,0.00601746363881586,9.69753865662202e-6,0.0010319446964887,2.5426996460728565e-4
419668,1,1,1,1,0.48358091242572754
378424,1,1,9.32259056745662e-4,0.0445649150824093,0.26321836402595683
427299,1,0.829945354117403,1.58043026956349e-5,0.0132036693316884,1
NA,1,1,1.06111962410994e-8,0.706735797584319,0.617923396951515
424101,1,1,0.250906394909541,1,0.7601746862992472
421046,2.01517416825997e-11,2.12835031540374e-12,0,0,4.579898964121272e-5
428951,1,1,2.79997170149198e-5,0.84991778092274906,1
768372,1,1,0,0.0506368926856617,0.8368237814908919
428691,1,1,0.865819506661832,0.726926966985301,0.05445303518973115
420498,1.19795774464787e-11,1.25414444911081e-12,0,0,6.662094440325987e-4
426138,1,1,2.64087104534928e-4,0.35259847366422,0.14931024814578076
770607,1,1,3.58293688983062e-8,4.2071279081496e-4,1
424702,1,1,1.0102285679098e-11,0.876329234738028,1
416735,3.46042810113293e-7,4.55469512300826e-8,0,0,1.9437857406596267e-5
416263,4.99698399008655e-4,8.62384753481748e-5,7.08993906108463e-14,1.18848395640833e-8,0.15140795073256105
NA,1,1,0.0164696502755517,0.660587738453096,0.0019793728912827087
100857655,4.9172653951118e-5,7.64577815361265e-6,0,8.99389546289856e-12,0
NA,1,1,1,0.648940352889147,0.6340903885862208
418283,1,1,1,1,0.26517117494108605
424670,7.37166256943418e-11,7.97381622010279e-12,0,0,0.0029992112387008216
422269,1,1,6.69910484281654e-6,0.405225488832093,1
415621,2.03278338759214e-7,2.63659314469679e-8,0,5.33599307582208e-11,0.21907103613898007
421845,1,1,1,0.576792750626087,0.08600040594166102
395158,1,1,1,0.083206502345997,0.5261151181147213
NA,1,1,0.0545463533066626,0.861955762480025,0.0010547466095354504
429115,5.99368189585565e-4,1.04402825114491e-4,7.18323240040847e-16,3.99402244816684e-9,0.23088465853373727
421263,1,1,2.01718541447707e-6,0.0181608974367594,1
426396,1,1,0.00238254325537546,0.843153261632538,0.004176693524793062
416145,0,0,0,0,0.007330412731710735
418512,1,1,0.232307628735465,0.490558333257586,0.040534353518584205
418296,1,1,0.124452307928399,0.930868382104309,0.04333508909905845
418549,1,1,0.369475261433822,1,1
416241,0.913798279335359,0.340489059709176,1.3817524307843e-7,2.44054037705783e-4,8.5055901479623715e-10
100858058,1,1,1,1,0.02256705224817887
422050,1,1,3.68559752987086e-8,0.352104002506068,0.014407883347977024
416200,1,1,0.00660992072174699,0.349542656804557,0.5590192637755758
424872,9.4248616950438e-8,1.19739071094735e-8,0,0,0
395993,1,1,3.01938047906474e-6,0.740498773886876,0.017111140675303914
418736,1,1,0.0594722970325759,1,0.0879152758690798
420548,1,1,1.0047463285669e-5,0.634573223015033,9.536632836442956e-7
419017,1,1,0.0416274094787665,1,1
422606,3.49260508704173e-11,3.72497331225855e-12,0,0,6.492287087941844e-15
424242,5.68349959795852e-7,7.58857501717205e-8,0,0,0.11093974190508343
428773,5.28095575914877e-8,6.6097118596277e-9,0,4.94590123841986e-14,1.6174013808298328e-6
421937,0.303820967692559,0.0906699556070666,2.54336733267762e-6,0.0019110762264539,1
418215,1,1,3.37514716925607e-6,0.0828053683199034,0.30232483750703515
422161,1,1,0.261551156782349,0.38143003035739,4.0484064850090674e-7
421976,1,1,1,1,1
419176,1,1,0.00247459992554155,0.118619393358544,0.831446470887999
423822,1,1,1,0.759950726330292,1
428790,0,0,0,0,0.16581016587827282
422672,1,1,4.87970231616276e-8,1,1
419220,1,1,0.0109742649968762,0.705244254446524,0.4308410951925649
417778,0.00719051957819468,0.00145626730668329,1.90806802485643e-11,2.08761672782475e-7,9.904744098115236e-8
420070,0.120651330280155,0.0316462772376864,1.77569607845378e-10,0.0127591991806225,4.61729678186788e-5
415432,1,1,0.0518855066331161,1,0.7031718597517861
424066,1,1,0.148359049236394,0.585520209121888,1
421349,0.179349186313481,0.0494705149111474,2.53807016978138e-6,2.64234396837175e-4,1
415751,1,1,1.11034090130884e-7,7.63200569438854e-4,0.003540795869553189
396158,1,1,1,0.866494237877977,1
770531,1,1,1,0.70361429435775,0.015554202069038169
395161,1,1,0.20785581940935,0.729859270597106,1
421045,1,1,7.08378954594818e-8,1.65301945503203e-4,0
416633,1,1,1.18899599161046e-14,3.74726708446738e-6,0.0039376432775839985
396489,1,1,0.881645689496853,0.491620658766282,1
395677,1,1,0.00818814940352838,0.216958735220476,4.5565842283803716e-4
424756,1,1,4.19579480967869e-5,0.753894289842273,1
428913,1,1,0.060649300028481803,0.248597774159447,0.4332410985800442
427649,1,1,0.0816910826832785,0.0953075454385222,0.02332146228663529
395313,0,0,0,0,0
419543,1,1,0.0291002427550416,0.59841456547639,1
420586,1,1,0.0460190150231879,1,0.8575041414215008
423833,1,1,1.62028747885511e-7,0.489350095668575,0.10381385426535951
415966,1,1,1,1,1
422192,1,1,0.00277839828189644,1,0.03919608073138394
428675,1,1,0.0225955454844133,0.237969062350732,4.607088590105705e-6
417391,1,1,0.00224257810549918,0.127691275364092,0.001018904032425803
423741,1,1,1.65512748192768e-4,0.0670650436345476,0.0033082178068512768
419461,1,1,0.0063484517198554,0.148626263093063,0.021658386808600088
418633,0,0,0,0,0.0142561303087471
395623,1,1,0.00796354475997029,0.013331469452982,1
418957,7.33897487978225e-4,1.29187219035538e-4,0,1.84174577234072e-4,0.007059492501610426
427457,1,1,0.0956767128346962,0.636823229056239,1
771670,6.97057346978723e-8,8.78679301845888e-9,0,1.59605207708901e-15,0.08419376030375576
427153,1,1,0.007325974072028,0.187225656600502,4.728377832299073e-8
417105,0.0957806233938872,0.024448643887487,1.7548805404002e-12,0.0223078053056759,1
417919,1,1,0.671578384764654,1,0.009001285694092507
416480,1,1,0.0897319483866008,1,0.33219479812322766
422087,1,1,0.00121374120901743,0.731268027659184,1
374215,1,1,0.00281378437102748,0.396026750723092,0.3015175752765652
771278,1,1,2.51446936336895e-5,0.061945873892491,0.5154100937111106
776144,7.38845013528645e-5,1.16835772945135e-5,0,4.57416447061774e-13,0.1160724772153864
425243,1,1,1,0.177570243276228,1.2267908795537335e-6
428953,1,1,1,1,0.10928687797038522
420183,1,1,3.43117669505564e-6,1,1
769853,0.0250108665105309,0.00558362083473776,4.82717156923024e-13,2.10622559072227e-7,0
418686,1,1,1,0.117623723322204,0.008394903885786162
378891,1,1,0.672633169001017,1,1
416010,1,1,0.061275315078631,1,0.3775729443698441
408082,1,1,0.0811928655293493,0.52662410278756,2.6509111687509756e-4
427384,1,1,0.801818723941229,1,1
373940,1,1,1,0.642470049878099,1
415355,1,1,7.11863261774313e-9,1,0.21585523698854264
419845,1,1,1.81721599755469e-7,0.00367918692266763,0
421836,1,1,0.0284159133757286,1,1
771393,1,1,1,0.483659626556443,1
419183,1,1,0.214197208072993,1,1
428137,1,1,1,0.176839505918235,1
419601,1,1,0.296613851733105,1,1
771448,9.62947121673406e-6,1.40775332508796e-6,0,2.97954302716767e-13,0
427452,1,1,4.56132712394612e-7,0.0102794493857721,0.460330533937584
395328,1,1,1,1,0.005567898643676546
423850,1,1,1.47042148720756e-5,0.393745540862382,1
770910,1,1,0.0866782510309499,1,1
424070,0,0,0,0,0
419966,1,1,1.7513688091473e-9,0.038633889174033,2.166694879986382e-8
422456,1,1,1.73569909808893e-5,0.0187389781703101,3.536026204821884e-7
418113,1,1,1,0.512391024869621,0.09731547003923496
418433,1,1,1,1,0.6289114442478921
100857417,1,1,1,0.810291617494143,4.0559992228173914e-5
420569,1,1,0.0291541150690858,0.549495729884258,0.07469950105464956
416737,0.00690307684415597,0.00139406677187884,1.6956015386241e-12,6.70514951787986e-6,0.052813850788108734
419122,1,1,0.00113513602252521,0.548799543308319,0.013217794912935194
100858447,1,1,0.00653129559681739,0.202262566050596,0.017947410654412656
416320,1,1,1,0.899130066293102,0.6740630777811742
769267,0.956717831484745,0.360774460595483,1.45480373498458e-5,0.0347505404681265,1
428388,1,0.970711404277891,7.59338702654855e-10,0.00552792352845031,1
416097,1,1,1,0.351477943112357,1
418566,1,1,1,0.661649960785251,1
395627,1,1,0.01279090074735,0.825777840722196,1
416469,1,1,2.86415772300261e-6,0.678743453547827,0.3106561189945092
423357,1,1,0.776677715840763,0.786392479653529,0.007167812169863359
424476,1,1,0.471865065984519,0.16056082212285,0.004382783127446553
421850,1,1,0.176782797765778,1,0.4845286346208104
NA,1,1,1,1,1
395969,1,1,0.0266129863153057,1,0.687762326703771
427214,1,1,0.00865956318431201,1,0.02778196941543563
423695,1,1,0.159915543441675,0.899042614955537,0.8707009493574086
428195,1,1,5.20091180818389e-8,0.059271856461045803,0.005419120964009345
425062,1.5201265051877e-5,2.25934903887369e-6,0,1.77268720687982e-7,0
422101,0,0,0,0,7.816193977010286e-14
416108,1,1,0.147354009720336,1,0.10340370605275322
423181,0.245313124563303,0.0707340183241379,2.15392393941349e-5,1.841007125541e-4,0.039891800919086645
427330,1,1,1,1,2.0957426731977696e-9
418210,1,1,6.61016326858455e-4,0.684519792847371,2.706381990795071e-10
NA,1,1,0.0650326914785618,1,0.12494041547823165
421949,1,1,1,0.475426234942559,1.4428390679553071e-5
427472,1,1,0.00930546896725612,0.918640486104456,1
428377,0.366186785678076,0.112644658117611,3.48109417919635e-7,0.0259071679317274,0.848535612025245
420229,1,1,0.00766278162711939,1,0.03621206990063584
415402,1,1,2.93815389118326e-7,0.011234526458117,4.5506672652080095e-9
421511,1,1,1,0.274384415046917,1.417016195155804e-15
422097,1,1,0.0933678715204132,0.0628107557147035,1
416255,1,1,1,1,1
